"","word","len","model","prompt","prompt_id","output","correct_answer","out_letters","answer_grep"
"2104","Dance","5","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordDance","6","

A","ECNAD","A",FALSE
"2105","Eaten","5","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordEaten","6","

A","NETAE","A",FALSE
"2106","Floor","5","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordFloor","6","

B, C, D, E, F, G, H,","ROOLF","BCDEFGH",FALSE
"2107","Glass","5","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordGlass","6","

S","SSALG","S",FALSE
"2108","House","5","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordHouse","6","

H","ESUOH","H",FALSE
"2109","Image","5","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordImage","6","

A","EGAMI","A",FALSE
"2110","Juice","5","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordJuice","6","

J, U, I, C, E","ECIUJ","JUICE",FALSE
"2111","Bumble","6","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordBumble","6","bee

Bee","ELBMUB","BEEBEE",FALSE
"2112","Cuddle","6","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordCuddle","6","

Cuddle","ELDDUC","CUDDLE",FALSE
"2113","Flurry","6","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordFlurry","6","

F, L, Y, U, R,","YRRULF","FLYUR",FALSE
"2114","Giggle","6","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordGiggle","6","

Giggle","ELGGIG","GIGGLE",FALSE
"2115","Humble","6","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordHumble","6","

B, D, G, F, E, C, B","ELBMUH","BDGFECB",FALSE
"2116","Jumble","6","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordJumble","6","

Jumble","ELBMUJ","JUMBLE",FALSE
"2117","Kettle","6","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordKettle","6","

1. Kettle
2. Pot
3. Boil
","ELTTEK","1.KETTLE2.POT3.BOIL",FALSE
"2118","Little","6","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordLittle","6","

L","ELTTIL","L",FALSE
"2119","Muzzle","6","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordMuzzle","6","

N","ELZZUM","N",FALSE
"2120","Noodle","6","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordNoodle","6","

S, M, L, R, T, U, V,","ELDOON","SMLRTUV",FALSE
"2121","Chasing","7","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordChasing","6","

A","GNISAHC","A",FALSE
"2122","Blazing","7","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordBlazing","6","

B, L, I, N, G, S","GNIZALB","BLINGS",FALSE
"2123","Dazzled","7","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordDazzled","6","

Z, Y, X, W, V, U, T,","DELZZAD","ZYXWVUT",FALSE
"2124","Eclipse","7","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordEclipse","6","

A, B, C, D, E","ESPILCE","ABCDE",FALSE
"2125","Fizzled","7","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordFizzled","6","

Z, X, W, E, D, C, B,","DELZZIF","ZXWEDCB",FALSE
"2126","Glimmer","7","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordGlimmer","6","

Glimmer","REMMILG","GLIMMER",FALSE
"2127","Hissing","7","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordHissing","6","

S, T, R, I, N, G, F,","GNISSIH","STRINGF",FALSE
"2128","Juggler","7","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordJuggler","6","

A","RELGGUJ","A",FALSE
"2129","Kingdom","7","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordKingdom","6","

K","MODGNIK","K",FALSE
"2130","Drifted","7","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordDrifted","6","

D,R,I,G,T","DETFIRD","DRIGT",FALSE
"2131","Bouncing","8","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordBouncing","6","

Bouncing","GNICNUOB","BOUNCING",FALSE
"2132","Clamping","8","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordClamping","6","

A, B, C, D, E, F, G,","GNIPMALC","ABCDEFG",FALSE
"2133","Dreaming","8","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordDreaming","6","

D, I, M, N, O, P, S,","GNIMAERD","DIMNOPS",FALSE
"2134","Haunting","8","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordHaunting","6","

A","GNITNUAH","A",FALSE
"2135","Laughing","8","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordLaughing","6","

A","GNIHGUAL","A",FALSE
"2136","Chanting","8","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordChanting","6","

S, T, R, U, N, G, F,","GNITNAHC","STRUNGF",FALSE
"2137","Grinning","8","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordGrinning","6","

1) R
2) S
3) L
4)","GNINNIRG","1R2S3L4",FALSE
"2138","Swimming","8","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordSwimming","6","

S","GNIMMIWS","S",FALSE
"2139","Accident","8","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordAccident","6","

A, B, C, D, E, F, G,","TNEDICCA","ABCDEFG",FALSE
"2140","Building","8","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordBuilding","6","

B","GNIDLIUB","B",FALSE
"2141","Birthday","8","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordBirthday","6","

B","YADHTRIB","B",FALSE
"2142","Breathing","9","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordBreathing","6","

B","GNIHTAERB","B",FALSE
"2143","Backpacks","9","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordBackpacks","6","

B, A, C, D, E, F, G,","SKCAPKCAB","BACDEFG",FALSE
"2144","Adulthood","9","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordAdulthood","6","

A","DOOHTLUDA","A",FALSE
"2145","Equipping","9","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordEquipping","6","

A, B, C, D, E, F, G,","GNIPPIUQE","ABCDEFG",FALSE
"2146","Victimize","9","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordVictimize","6","

V-I-T-O-M-I-Z-","EZIMITCIV","VITOMIZ",FALSE
"2147","Knockoffs","9","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordKnockoffs","6","

A, B, C, D, E, F, G,","SFFOKCONK","ABCDEFG",FALSE
"2148","Backtrack","9","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordBacktrack","6","

B","KCARTKCAB","B",FALSE
"2149","Chipmunks","9","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordChipmunks","6","

C, I, P, N, M, U, S","SKNUMPIHC","CIPNMUS",FALSE
"2150","Cyberpunk","9","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordCyberpunk","6","

Cyberpunk","KNUPREBYC","CYBERPUNK",FALSE
"2151","Paychecks","9","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordPaychecks","6","

A, B, C, D, E, F, G,","SKCEHCYAP","ABCDEFG",FALSE
"2152","Delightful","10","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordDelightful","6","

D, E, L, I, T, V, U,","LUFTHGILED","DELITVU",FALSE
"2153","Enchanting","10","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordEnchanting","6","

A","GNITNAHCNE","A",FALSE
"2154","Glittering","10","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordGlittering","6","

G","GNIRETTILG","G",FALSE
"2155","Strawberry","10","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordStrawberry","6","

S","YRREBWARTS","S",FALSE
"2156","Friendship","10","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordFriendship","6","

F, I, R, U, S","PIHSDNEIRF","FIRUS",FALSE
"2157","Everything","10","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordEverything","6","

E","GNIHTYREVE","E",FALSE
"2158","Appreciate","10","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordAppreciate","6","

A, B, C, D, E, F, G,","ETAICERPPA","ABCDEFG",FALSE
"2159","Motivation","10","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordMotivation","6","

A, B, C, D, E, F, G,","NOITAVITOM","ABCDEFG",FALSE
"2160","Confidence","10","text-babbage-001","lets play a game. Tell me from right to left letter by letter the wordConfidence","6","

C, D, E, F, G, H, I,","ECNEDIFNOC","CDEFGHI",FALSE
"2161","An","2","text-ada-001","Spell the word An backwards","1","

an","NA","AN",FALSE
"2162","As","2","text-ada-001","Spell the word As backwards","1"," as possible

As backwards as possible can mean change of plans.","SA","ASPOSSIBLEASBACKWARDSASPOSSIBLECANMEANCHANGEOFPLANS.",TRUE
"2163","At","2","text-ada-001","Spell the word At backwards","1","

at, at, a, t","TA","ATATAT",TRUE
"2164","By","2","text-ada-001","Spell the word By backwards","1","

yoo","YB","YOO",FALSE
"2165","Go","2","text-ada-001","Spell the word Go backwards","1","

Go backwards is a word used to describe the order in which words are","OG","GOBACKWARDSISAWORDUSEDTODESCRIBETHEORDERINWHICHWORDSARE",FALSE
"2166","He","2","text-ada-001","Spell the word He backwards","1","

heeg","EH","HEEG",FALSE
"2167","In","2","text-ada-001","Spell the word In backwards","1","

int","NI","INT",FALSE
"2168","Is","2","text-ada-001","Spell the word Is backwards","1","

sir","SI","SIR",TRUE
"2169","Of","2","text-ada-001","Spell the word Of backwards","1","

of","FO","OF",FALSE
"2170","On","2","text-ada-001","Spell the word On backwards","1","

on","NO","ON",FALSE
"2171","Cat","3","text-ada-001","Spell the word Cat backwards","1","

tat","TAC","TAT",FALSE
"2172","Dog","3","text-ada-001","Spell the word Dog backwards","1","

geo","GOD","GEO",FALSE
"2173","Car","3","text-ada-001","Spell the word Car backwards","1","

arp","RAC","ARP",FALSE
"2174","Sun","3","text-ada-001","Spell the word Sun backwards","1","

unt","NUS","UNT",FALSE
"2175","Rat","3","text-ada-001","Spell the word Rat backwards","1","

tat","TAR","TAT",FALSE
"2176","Man","3","text-ada-001","Spell the word Man backwards","1","

mang, an, nag, pang","NAM","MANGANNAGPANG",FALSE
"2177","Red","3","text-ada-001","Spell the word Red backwards","1","

 red

 backwards","DER","REDBACKWARDS",FALSE
"2178","Fun","3","text-ada-001","Spell the word Fun backwards","1","

noun:

noun: fun

noun:","NUF","NOUN:NOUN:FUNNOUN:",FALSE
"2179","Run","3","text-ada-001","Spell the word Run backwards","1","

Ran","NUR","RAN",FALSE
"2180","Hat","3","text-ada-001","Spell the word Hat backwards","1","

ht","TAH","HT",FALSE
"2181","Fish","4","text-ada-001","Spell the word Fish backwards","1","

sif","HSIF","SIF",FALSE
"2182","Fire","4","text-ada-001","Spell the word Fire backwards","1","

erfir","ERIF","ERFIR",FALSE
"2183","Fowl","4","text-ada-001","Spell the word Fowl backwards","1","

fowl","LWOF","FOWL",FALSE
"2184","Hill","4","text-ada-001","Spell the word Hill backwards","1","

liin","LLIH","LIIN",FALSE
"2185","Hair","4","text-ada-001","Spell the word Hair backwards","1","

hag

 backwards","RIAH","HAGBACKWARDS",FALSE
"2186","Hand","4","text-ada-001","Spell the word Hand backwards","1","

hank","DNAH","HANK",FALSE
"2187","Moon","4","text-ada-001","Spell the word Moon backwards","1","

nuns","NOOM","NUNS",FALSE
"2188","Star","4","text-ada-001","Spell the word Star backwards","1","

ars","RATS","ARS",FALSE
"2189","Tide","4","text-ada-001","Spell the word Tide backwards","1","

edite","EDIT","EDITE",TRUE
"2190","Wind","4","text-ada-001","Spell the word Wind backwards","1","

ning","DNIW","NING",FALSE
"2191","Apple","5","text-ada-001","Spell the word Apple backwards","1","

bap","ELPPA","BAP",FALSE
"2192","Bench","5","text-ada-001","Spell the word Bench backwards","1","

berth","HCNEB","BERTH",FALSE
"2193","Chair","5","text-ada-001","Spell the word Chair backwards","1","

ier","RIAHC","IER",FALSE
"2194","Dance","5","text-ada-001","Spell the word Dance backwards","1","

Dance","ECNAD","DANCE",FALSE
"2195","Eaten","5","text-ada-001","Spell the word Eaten backwards","1","

edated","NETAE","EDATED",FALSE
"2196","Floor","5","text-ada-001","Spell the word Floor backwards","1","

foul","ROOLF","FOUL",FALSE
"2197","Glass","5","text-ada-001","Spell the word Glass backwards","1","

sag

Glass","SSALG","SAGGLASS",FALSE
"2198","House","5","text-ada-001","Spell the word House backwards","1","

sear","ESUOH","SEAR",FALSE
"2199","Image","5","text-ada-001","Spell the word Image backwards","1","

i-g-i-m","EGAMI","IGIM",FALSE
"2200","Juice","5","text-ada-001","Spell the word Juice backwards","1","

jooze","ECIUJ","JOOZE",FALSE
"2201","Bumble","6","text-ada-001","Spell the word Bumble backwards","1","

bmbs","ELBMUB","BMBS",FALSE
"2202","Cuddle","6","text-ada-001","Spell the word Cuddle backwards","1","

urk","ELDDUC","URK",FALSE
"2203","Flurry","6","text-ada-001","Spell the word Flurry backwards","1","

reflurry","YRRULF","REFLURRY",FALSE
"2204","Giggle","6","text-ada-001","Spell the word Giggle backwards","1","

gill","ELGGIG","GILL",FALSE
"2205","Humble","6","text-ada-001","Spell the word Humble backwards","1","

bmush","ELBMUH","BMUSH",FALSE
"2206","Jumble","6","text-ada-001","Spell the word Jumble backwards","1","

mug
mug
mug
mug","ELBMUJ","MUGMUGMUGMUG",FALSE
"2207","Kettle","6","text-ada-001","Spell the word Kettle backwards","1","

kett","ELTTEK","KETT",FALSE
"2208","Little","6","text-ada-001","Spell the word Little backwards","1","

Backwards is a word meaning back or towards the front. It is","ELTTIL","BACKWARDSISAWORDMEANINGBACKORTOWARDSTHEFRONT.ITIS",FALSE
"2209","Muzzle","6","text-ada-001","Spell the word Muzzle backwards","1","

kume","ELZZUM","KUME",FALSE
"2210","Noodle","6","text-ada-001","Spell the word Noodle backwards","1","

liwny","ELDOON","LIWNY",FALSE
"2211","Chasing","7","text-ada-001","Spell the word Chasing backwards","1","

ing","GNISAHC","ING",FALSE
"2212","Blazing","7","text-ada-001","Spell the word Blazing backwards","1","

blazing, forward, re-winding","GNIZALB","BLAZINGFORWARDREWINDING",FALSE
"2213","Dazzled","7","text-ada-001","Spell the word Dazzled backwards","1","

dez-tled","DELZZAD","DEZTLED",FALSE
"2214","Eclipse","7","text-ada-001","Spell the word Eclipse backwards","1","

ecks","ESPILCE","ECKS",FALSE
"2215","Fizzled","7","text-ada-001","Spell the word Fizzled backwards","1","

fizzled","DELZZIF","FIZZLED",FALSE
"2216","Glimmer","7","text-ada-001","Spell the word Glimmer backwards","1","

merger","REMMILG","MERGER",FALSE
"2217","Hissing","7","text-ada-001","Spell the word Hissing backwards","1","

shing","GNISSIH","SHING",FALSE
"2218","Juggler","7","text-ada-001","Spell the word Juggler backwards","1","

lsjg","RELGGUJ","LSJG",FALSE
"2219","Kingdom","7","text-ada-001","Spell the word Kingdom backwards","1","

kingdom","MODGNIK","KINGDOM",FALSE
"2220","Drifted","7","text-ada-001","Spell the word Drifted backwards","1","

drifted, drifting, droop, drowse","DETFIRD","DRIFTEDDRIFTINGDROOPDROWSE",FALSE
"2221","Bouncing","8","text-ada-001","Spell the word Bouncing backwards","1","

Bouncing","GNICNUOB","BOUNCING",FALSE
"2222","Clamping","8","text-ada-001","Spell the word Clamping backwards","1","

mclamping","GNIPMALC","MCLAMPING",FALSE
"2223","Dreaming","8","text-ada-001","Spell the word Dreaming backwards","1","

waring","GNIMAERD","WARING",FALSE
"2224","Haunting","8","text-ada-001","Spell the word Haunting backwards","1","

inging
ing
ing
ing
ing
ing
ing","GNITNUAH","INGINGINGINGINGINGINGING",FALSE
"2225","Laughing","8","text-ada-001","Spell the word Laughing backwards","1","

foul, laugh, laugh, (sigh)","GNIHGUAL","FOULLAUGHLAUGH(SIGH",FALSE
"2226","Chanting","8","text-ada-001","Spell the word Chanting backwards","1","

inging","GNITNAHC","INGING",FALSE
"2227","Grinning","8","text-ada-001","Spell the word Grinning backwards","1","

ingin","GNINNIRG","INGIN",FALSE
"2228","Swimming","8","text-ada-001","Spell the word Swimming backwards","1","

mbt","GNIMMIWS","MBT",FALSE
"2229","Accident","8","text-ada-001","Spell the word Accident backwards","1","

ntaccia","TNEDICCA","NTACCIA",FALSE
"2230","Building","8","text-ada-001","Spell the word Building backwards","1","

ing
ing
ing
ing
ing
ing
ing
","GNIDLIUB","INGINGINGINGINGINGING",FALSE
"2231","Birthday","8","text-ada-001","Spell the word Birthday backwards","1","

y-a-r-b-i-d","YADHTRIB","YARBID",FALSE
"2232","Breathing","9","text-ada-001","Spell the word Breathing backwards","1","

N breath","GNIHTAERB","NBREATH",FALSE
"2233","Backpacks","9","text-ada-001","Spell the word Backpacks backwards","1","

paks","SKCAPKCAB","PAKS",FALSE
"2234","Adulthood","9","text-ada-001","Spell the word Adulthood backwards","1","

adulthood","DOOHTLUDA","ADULTHOOD",FALSE
"2235","Equipping","9","text-ada-001","Spell the word Equipping backwards","1","

ing
equipping","GNIPPIUQE","INGEQUIPPING",FALSE
"2236","Victimize","9","text-ada-001","Spell the word Victimize backwards","1","

adictate, victimize","EZIMITCIV","ADICTATEVICTIMIZE",FALSE
"2237","Knockoffs","9","text-ada-001","Spell the word Knockoffs backwards","1","

k-n-k-l-o-f-s","SFFOKCONK","KNKLOFS",FALSE
"2238","Backtrack","9","text-ada-001","Spell the word Backtrack backwards","1","

kbacktok","KCARTKCAB","KBACKTOK",FALSE
"2239","Chipmunks","9","text-ada-001","Spell the word Chipmunks backwards","1","

pikits","SKNUMPIHC","PIKITS",FALSE
"2240","Cyberpunk","9","text-ada-001","Spell the word Cyberpunk backwards","1","

kubern
","KNUPREBYC","KUBERN",FALSE
"2241","Paychecks","9","text-ada-001","Spell the word Paychecks backwards","1","

kayser","SKCEHCYAP","KAYSER",FALSE
"2242","Delightful","10","text-ada-001","Spell the word Delightful backwards","1","?

delightful","LUFTHGILED","?DELIGHTFUL",FALSE
"2243","Enchanting","10","text-ada-001","Spell the word Enchanting backwards","1","

nanging","GNITNAHCNE","NANGING",FALSE
"2244","Glittering","10","text-ada-001","Spell the word Glittering backwards","1","

iling","GNIRETTILG","ILING",FALSE
"2245","Strawberry","10","text-ada-001","Spell the word Strawberry backwards","1","

reptile","YRREBWARTS","REPTILE",FALSE
"2246","Friendship","10","text-ada-001","Spell the word Friendship backwards","1","

yarru","PIHSDNEIRF","YARRU",FALSE
"2247","Everything","10","text-ada-001","Spell the word Everything backwards","1","

fecheck","GNIHTYREVE","FECHECK",FALSE
"2248","Appreciate","10","text-ada-001","Spell the word Appreciate backwards","1","

edce","ETAICERPPA","EDCE",FALSE
"2249","Motivation","10","text-ada-001","Spell the word Motivation backwards","1","

idol","NOITAVITOM","IDOL",FALSE
"2250","Confidence","10","text-ada-001","Spell the word Confidence backwards","1","

fidence","ECNEDIFNOC","FIDENCE",FALSE
"2251","An","2","text-ada-001","Spell An backwards. Do it step-by-step and show the last result","2","

I will do it that way

I will do it that way","NA","IWILLDOITTHATWAYIWILLDOITTHATWAY",FALSE
"2252","As","2","text-ada-001","Spell As backwards. Do it step-by-step and show the last result","2","

 backwards

1. Pronoun verb adverb verb

","SA","BACKWARDS1.PRONOUNVERBADVERBVERB",FALSE
"2253","At","2","text-ada-001","Spell At backwards. Do it step-by-step and show the last result","2","

Step 1

First, find the starting point. This can be","TA","STEP1FIRSTFINDTHESTARTINGPOINT.THISCANBE",TRUE
"2254","By","2","text-ada-001","Spell By backwards. Do it step-by-step and show the last result","2","

I

I am doing this backwards.","YB","IIAMDOINGTHISBACKWARDS.",FALSE
"2255","Go","2","text-ada-001","Spell Go backwards. Do it step-by-step and show the last result","2","

1. Go backwards.

2. Go forward.

","OG","1.GOBACKWARDS.2.GOFORWARD.",FALSE
"2256","He","2","text-ada-001","Spell He backwards. Do it step-by-step and show the last result","2","

1. Pronounce the word

2.

P","EH","1.PRONOUNCETHEWORD2.P",FALSE
"2257","In","2","text-ada-001","Spell In backwards. Do it step-by-step and show the last result","2","

In reverse, do it step-by-step.","NI","INREVERSEDOITSTEPBYSTEP.",FALSE
"2258","Is","2","text-ada-001","Spell Is backwards. Do it step-by-step and show the last result","2",".

1. Choose a number.

2. Add up the","SI",".1.CHOOSEANUMBER.2.ADDUPTHE",FALSE
"2259","Of","2","text-ada-001","Spell Of backwards. Do it step-by-step and show the last result","2","

1. Do a back-and-forth looping motion against the","FO","1.DOABACKANDFORTHLOOPINGMOTIONAGAINSTTHE",TRUE
"2260","On","2","text-ada-001","Spell On backwards. Do it step-by-step and show the last result","2","

I will go backwards.

I will go the the last result","NO","IWILLGOBACKWARDS.IWILLGOTHETHELASTRESULT",FALSE
"2261","Cat","3","text-ada-001","Spell Cat backwards. Do it step-by-step and show the last result","2"," to the person you are talking to

1. Go back to the beginning","TAC","TOTHEPERSONYOUARETALKINGTO1.GOBACKTOTHEBEGINNING",FALSE
"2262","Dog","3","text-ada-001","Spell Dog backwards. Do it step-by-step and show the last result","2"," to the start of the video.

1. backwards
2. do","GOD","TOTHESTARTOFTHEVIDEO.1.BACKWARDS2.DO",FALSE
"2263","Car","3","text-ada-001","Spell Car backwards. Do it step-by-step and show the last result","2","

Car forward. Do it step-by-step and show the last","RAC","CARFORWARD.DOITSTEPBYSTEPANDSHOWTHELAST",FALSE
"2264","Sun","3","text-ada-001","Spell Sun backwards. Do it step-by-step and show the last result","2"," on the left.

1. Go back to the beginning and do a","NUS","ONTHELEFT.1.GOBACKTOTHEBEGINNINGANDDOA",FALSE
"2265","Rat","3","text-ada-001","Spell Rat backwards. Do it step-by-step and show the last result","2"," to the start of the video.

1. backwards

2.","TAR","TOTHESTARTOFTHEVIDEO.1.BACKWARDS2.",TRUE
"2266","Man","3","text-ada-001","Spell Man backwards. Do it step-by-step and show the last result","2","

1. backwards
2. do it step-by-step
","NAM","1.BACKWARDS2.DOITSTEPBYSTEP",FALSE
"2267","Red","3","text-ada-001","Spell Red backwards. Do it step-by-step and show the last result","2","

Red

 backwards

Step 1: Red

Step 2","DER","REDBACKWARDSSTEP1:REDSTEP2",FALSE
"2268","Fun","3","text-ada-001","Spell Fun backwards. Do it step-by-step and show the last result","2"," to the person you are telling

1. backwards

2. backwards","NUF","TOTHEPERSONYOUARETELLING1.BACKWARDS2.BACKWARDS",FALSE
"2269","Run","3","text-ada-001","Spell Run backwards. Do it step-by-step and show the last result","2",".

1. Go backwards in time.

2. You will","NUR",".1.GOBACKWARDSINTIME.2.YOUWILL",FALSE
"2270","Hat","3","text-ada-001","Spell Hat backwards. Do it step-by-step and show the last result","2"," to the person you are telling.

1. Take the hat and put","TAH","TOTHEPERSONYOUARETELLING.1.TAKETHEHATANDPUT",FALSE
"2271","Fish","4","text-ada-001","Spell Fish backwards. Do it step-by-step and show the last result","2","

Do it step-by-step and show the last result.","HSIF","DOITSTEPBYSTEPANDSHOWTHELASTRESULT.",FALSE
"2272","Fire","4","text-ada-001","Spell Fire backwards. Do it step-by-step and show the last result","2"," to the start.

1. Step your hand out of the way of","ERIF","TOTHESTART.1.STEPYOURHANDOUTOFTHEWAYOF",FALSE
"2273","Fowl","4","text-ada-001","Spell Fowl backwards. Do it step-by-step and show the last result","2","

Step 1:

First, find the bird's home address.","LWOF","STEP1:FIRSTFINDTHEBIRD'SHOMEADDRESS.",FALSE
"2274","Hill","4","text-ada-001","Spell Hill backwards. Do it step-by-step and show the last result","2",".

1. backward.

2. 1.

3","LLIH",".1.BACKWARD.2.1.3",FALSE
"2275","Hair","4","text-ada-001","Spell Hair backwards. Do it step-by-step and show the last result","2",".

1. Choose a forward-facing dog.

2.","RIAH",".1.CHOOSEAFORWARDFACINGDOG.2.",FALSE
"2276","Hand","4","text-ada-001","Spell Hand backwards. Do it step-by-step and show the last result","2"," to the audience

1. Hold your hand out one inch from your body","DNAH","TOTHEAUDIENCE1.HOLDYOURHANDOUTONEINCHFROMYOURBODY",FALSE
"2277","Moon","4","text-ada-001","Spell Moon backwards. Do it step-by-step and show the last result","2"," to the start of the video.

1. Go down to the moon","NOOM","TOTHESTARTOFTHEVIDEO.1.GODOWNTOTHEMOON",FALSE
"2278","Star","4","text-ada-001","Spell Star backwards. Do it step-by-step and show the last result","2"," to the start of the video.

1. Go the Star Wars universe","RATS","TOTHESTARTOFTHEVIDEO.1.GOTHESTARWARSUNIVERSE",FALSE
"2279","Tide","4","text-ada-001","Spell Tide backwards. Do it step-by-step and show the last result","2"," to the audience.

1. Tide backwards to the result you want.","EDIT","TOTHEAUDIENCE.1.TIDEBACKWARDSTOTHERESULTYOUWANT.",FALSE
"2280","Wind","4","text-ada-001","Spell Wind backwards. Do it step-by-step and show the last result","2"," to the audience

Wind backwards. Step 1: Wind backwards. Step 2","DNIW","TOTHEAUDIENCEWINDBACKWARDS.STEP1:WINDBACKWARDS.STEP2",FALSE
"2281","Apple","5","text-ada-001","Spell Apple backwards. Do it step-by-step and show the last result","2"," to the start of the process.

1. Pronounce the word","ELPPA","TOTHESTARTOFTHEPROCESS.1.PRONOUNCETHEWORD",FALSE
"2282","Bench","5","text-ada-001","Spell Bench backwards. Do it step-by-step and show the last result","2",".

1. Place the left hand on the bench, and place the","HCNEB",".1.PLACETHELEFTHANDONTHEBENCHANDPLACETHE",FALSE
"2283","Chair","5","text-ada-001","Spell Chair backwards. Do it step-by-step and show the last result","2",".

1. Place the chair back on the ground.

2","RIAHC",".1.PLACETHECHAIRBACKONTHEGROUND.2",FALSE
"2284","Dance","5","text-ada-001","Spell Dance backwards. Do it step-by-step and show the last result","2"," on the way.

1. Do a back-and-forth dance","ECNAD","ONTHEWAY.1.DOABACKANDFORTHDANCE",FALSE
"2285","Eaten","5","text-ada-001","Spell Eaten backwards. Do it step-by-step and show the last result","2",".

1. Do the action like this:

2. The","NETAE",".1.DOTHEACTIONLIKETHIS:2.THE",FALSE
"2286","Floor","5","text-ada-001","Spell Floor backwards. Do it step-by-step and show the last result","2"," on the left.

1. walk the floor in a counter-clock","ROOLF","ONTHELEFT.1.WALKTHEFLOORINACOUNTERCLOCK",FALSE
"2287","Glass","5","text-ada-001","Spell Glass backwards. Do it step-by-step and show the last result","2",".

1. Place the glass in the sink.

2.","SSALG",".1.PLACETHEGLASSINTHESINK.2.",FALSE
"2288","House","5","text-ada-001","Spell House backwards. Do it step-by-step and show the last result","2",".

House backwards. Do it step-by-step and show the","ESUOH",".HOUSEBACKWARDS.DOITSTEPBYSTEPANDSHOWTHE",FALSE
"2289","Image","5","text-ada-001","Spell Image backwards. Do it step-by-step and show the last result","2","

Do it step-by-step and show the last result.","EGAMI","DOITSTEPBYSTEPANDSHOWTHELASTRESULT.",FALSE
"2290","Juice","5","text-ada-001","Spell Juice backwards. Do it step-by-step and show the last result","2"," to the start of the process

 backwards. Do it step-by-","ECIUJ","TOTHESTARTOFTHEPROCESSBACKWARDS.DOITSTEPBY",FALSE
"2291","Bumble","6","text-ada-001","Spell Bumble backwards. Do it step-by-step and show the last result","2"," to the start of the process.

1. backwards
2. backwards","ELBMUB","TOTHESTARTOFTHEPROCESS.1.BACKWARDS2.BACKWARDS",FALSE
"2292","Cuddle","6","text-ada-001","Spell Cuddle backwards. Do it step-by-step and show the last result","2"," to the person you are cuddling with.

1. Hold your","ELDDUC","TOTHEPERSONYOUARECUDDLINGWITH.1.HOLDYOUR",FALSE
"2293","Flurry","6","text-ada-001","Spell Flurry backwards. Do it step-by-step and show the last result","2"," to the start of the video.

1. Use the left mouse button","YRRULF","TOTHESTARTOFTHEVIDEO.1.USETHELEFTMOUSEBUTTON",FALSE
