"","word","len","model","prompt","prompt_id","output","correct_answer","out_letters","answer_grep"
"2385","uvoebexwxh","10","text-ada-001","Spell U-V-O-E-B-E-X-W-X-H backwards","3","

O-O-O-I-N-A-D-","HXWXEBEOVU","OOOINAD",FALSE
"2386","zv","2","text-ada-001","Spell Z-V backwards","3","

Z-VZ

Z is the number of the letter of","VZ","ZVZZISTHENUMBEROFTHELETTEROF",TRUE
"2387","yrf","3","text-ada-001","Spell Y-R-F backwards","3","

The Y-R-F is the back side of the Y.","FRY","THEYRFISTHEBACKSIDEOFTHEY.",FALSE
"2388","bire","4","text-ada-001","Spell B-I-R-E backwards","3","

To make a ""B-I-R-E backwards,"" you","ERIB","TOMAKEA""BIREBACKWARDS""YOU",FALSE
"2389","lwifh","5","text-ada-001","Spell L-W-I-F-H backwards","3","

The letter ""L"" is facing down the ""W"" and the","HFIWL","THELETTER""L""ISFACINGDOWNTHE""W""ANDTHE",FALSE
"2390","pauzxs","6","text-ada-001","Spell P-A-U-Z-X-S backwards","3","

Thepreference is for P-A-U-Z-X","SXZUAP","THEPREFERENCEISFORPAUZX",FALSE
"2391","ypohnxr","7","text-ada-001","Spell Y-P-O-H-N-X-R backwards","3","


You're doing a Y-P-O-H-N","RXNHOPY","YOU'REDOINGAYPOHN",FALSE
"2392","tmvmuhap","8","text-ada-001","Spell T-M-V-M-U-H-A-P backwards","3","

The text on this sticker is ""T-M-V-M","PAHUMVMT","THETEXTONTHISSTICKERIS""TMVM",FALSE
"2393","qtwuudnyx","9","text-ada-001","Spell Q-T-W-U-U-D-N-Y-X backwards","3","

Dinner is ready, is appetite

Exit is open, is","XYNDUUWTQ","DINNERISREADYISAPPETITEEXITISOPENIS",FALSE
"2394","zzowlvghfu","10","text-ada-001","Spell Z-Z-O-W-L-V-G-H-F-U backwards","3","

Z-Z-O-W-L-V-G-","UFHGVLWOZZ","ZZOWLVG",FALSE
"2395","ar","2","text-ada-001","Spell A-R backwards","3","

AGAGAGAGAGAGAGAGAGAGAGAGAGAG","RA","AGAGAGAGAGAGAGAGAGAGAGAGAGAG",FALSE
"2396","wrk","3","text-ada-001","Spell W-R-K backwards","3","

W-R-K forward","KRW","WRKFORWARD",FALSE
"2397","hhja","4","text-ada-001","Spell H-H-J-A backwards","3","

H-I-J-U-S","AJHH","HIJUS",FALSE
"2398","wbahx","5","text-ada-001","Spell W-B-A-H-X backwards","3","

Wanda Backpack



Wanda is a backpack that contains","XHABW","WANDABACKPACKWANDAISABACKPACKTHATCONTAINS",FALSE
"2399","tulqaq","6","text-ada-001","Spell T-U-L-Q-A-Q backwards","3","

This is a word.","QAQLUT","THISISAWORD.",FALSE
"2400","usrjtet","7","text-ada-001","Spell U-S-R-J-T-E-T backwards","3","

I am your leader, am your servant.

You will follow","TETJRSU","IAMYOURLEADERAMYOURSERVANT.YOUWILLFOLLOW",FALSE
"2401","pbktuupo","8","text-ada-001","Spell P-B-K-T-U-U-P-O backwards","3","

The name of your product is backwards.","OPUUTKBP","THENAMEOFYOURPRODUCTISBACKWARDS.",FALSE
"2402","okooxgxam","9","text-ada-001","Spell O-K-O-O-X-G-X-A-M backwards","3","

The Ox-King is back and he's looking for his former students","MAXGXOOKO","THEOXKINGISBACKANDHE'SLOOKINGFORHISFORMERSTUDENTS",FALSE
"2403","qzbffiuybm","10","text-ada-001","Spell Q-Z-B-F-F-I-U-Y-B-M backwards","3","

1. Get a positive answer to the question.

2.","MBYUIFFBZQ","1.GETAPOSITIVEANSWERTOTHEQUESTION.2.",FALSE
"2404","ub","2","text-ada-001","Spell U-B backwards","3","

U-B-C-D-E-F-G-","BU","UBCDEFG",FALSE
"2405","agt","3","text-ada-001","Spell A-G-T backwards","3","

The letter ""A"" is capitalized and the number ""G""","TGA","THELETTER""A""ISCAPITALIZEDANDTHENUMBER""G""",FALSE
"2406","vxio","4","text-ada-001","Spell V-X-I-O backwards","3","

I-O-V-A-D-E-N","OIXV","IOVADEN",FALSE
"2407","jxbky","5","text-ada-001","Spell J-X-B-K-Y backwards","3","

B-C-E-H-I-L-O-","YKBXJ","BCEHILO",FALSE
"2408","ngdxtr","6","text-ada-001","Spell N-G-D-X-T-R backwards","3","

Nigger, dad, darlin',igger, mary,","RTXDGN","NIGGERDADDARLIN'IGGERMARY",FALSE
"2409","saryuip","7","text-ada-001","Spell S-A-R-Y-U-I-P backwards","3","

S-A-R-Y-U-P-A-","PIUYRAS","SARYUPA",FALSE
"2410","plldspsu","8","text-ada-001","Spell P-L-L-D-S-P-S-U backwards","3","

The name of your album is ""P-L-A-D","USPSDLLP","THENAMEOFYOURALBUMIS""PLAD",FALSE
"2411","uetvcbgck","9","text-ada-001","Spell U-E-T-V-C-B-G-C-K backwards","3","

E-T-V-C-B-G-C-","KCGBCVTEU","ETVCBGC",FALSE
"2412","rpkxqfxstl","10","text-ada-001","Spell R-P-K-X-Q-F-X-S-T-L backwards","3","

R-Q-K-F-X-S-T-","LTSXFQXKPR","RQKFXST",FALSE
"2413","vc","2","text-ada-001","Spell V-C backwards","3","

The V in V-C is the second letter of the word ""","CV","THEVINVCISTHESECONDLETTEROFTHEWORD""",FALSE
"2414","zcc","3","text-ada-001","Spell Z-C-C backwards","3","

Z-C-B-D-E-F-G-","CCZ","ZCBDEFG",FALSE
"2415","lgka","4","text-ada-001","Spell L-G-K-A backwards","3","

L-G-K-A-B-R-P-","AKGL","LGKABRP",FALSE
"2416","aurji","5","text-ada-001","Spell A-U-R-J-I backwards","3","

This is an example of an A-U-R-J-","IJRUA","THISISANEXAMPLEOFANAURJ",FALSE
"2417","cmtrhr","6","text-ada-001","Spell C-M-T-R-H-R backwards","3","

The name of your album is ""C-M-T-R","RHRTMC","THENAMEOFYOURALBUMIS""CMTR",FALSE
"2418","bxynjpi","7","text-ada-001","Spell B-X-Y-N-J-P-I backwards","3","

P-I-N-T-O-R-E-","IPJNYXB","PINTORE",FALSE
"2419","zhbkdjge","8","text-ada-001","Spell Z-H-B-K-D-J-G-E backwards","3","

Z-H-B-K-D-J-G-","EGJDKBHZ","ZHBKDJG",FALSE
"2420","gqjxooqmb","9","text-ada-001","Spell G-Q-J-X-O-O-Q-M-B backwards","3","

G-Q-J-X-O-Q-M-","BMQOOXJQG","GQJXOQM",FALSE
"2421","rubdkhktjs","10","text-ada-001","Spell R-U-B-D-K-H-K-T-J-S backwards","3","

Ride the bus,

Die on the bus,

","SJTKHKDBUR","RIDETHEBUSDIEONTHEBUS",FALSE
"2422","je","2","text-ada-001","Spell J-E backwards","3","

J-E-I-N","EJ","JEIN",FALSE
"2423","saz","3","text-ada-001","Spell S-A-Z backwards","3","

s-a-z-a-i-n","ZAS","SAZAIN",FALSE
"2424","svqf","4","text-ada-001","Spell S-V-Q-F backwards","3","

S-V-Q-F is a letter that stands for ""","FQVS","SVQFISALETTERTHATSTANDSFOR""",FALSE
"2425","yssxr","5","text-ada-001","Spell Y-S-S-X-R backwards","3","

The letter ""Y"" is pronounced ""S"" and the letter ""","RXSSY","THELETTER""Y""ISPRONOUNCED""S""ANDTHELETTER""",FALSE
"2426","wiyolf","6","text-ada-001","Spell W-I-Y-O-L-F backwards","3","

W-I-Y-O-L-F backwards is a","FLOYIW","WIYOLFBACKWARDSISA",FALSE
"2427","ktaoxtq","7","text-ada-001","Spell K-T-A-O-X-T-Q backwards","3","

K-A-O-X-T-Q-D-","QTXOATK","KAOXTQD",FALSE
"2428","bkvtpdom","8","text-ada-001","Spell B-K-V-T-P-D-O-M backwards","3","

K-I-O-N-T-P-A-","MODPTVKB","KIONTPA",FALSE
"2429","porlptsao","9","text-ada-001","Spell P-O-R-L-P-T-S-A-O backwards","3","

The problem is open

The problem is all around me

","OASTPLROP","THEPROBLEMISOPENTHEPROBLEMISALLAROUNDME",FALSE
"2430","obhnsyrnur","10","text-ada-001","Spell O-B-H-N-S-Y-R-N-U-R backwards","3","

The sound of this word is Spanish.","RUNRYSNHBO","THESOUNDOFTHISWORDISSPANISH.",FALSE
"2431","dy","2","text-ada-001","APPLE is ELPPA backwards. Spell dy backwards","4",".

apple is elpapa backwards. Spell parewards.","YD",".APPLEISELPAPABACKWARDS.SPELLPAREWARDS.",FALSE
"2432","hao","3","text-ada-001","APPLE is ELPPA backwards. Spell hao backwards","4",".

EAPPLE is ELPPA forwards. Spell hoo backwards","OAH",".EAPPLEISELPPAFORWARDS.SPELLHOOBACKWARDS",FALSE
"2433","jltx","4","text-ada-001","APPLE is ELPPA backwards. Spell jltx backwards","4"," to spell elp.

apple is back.","XTLJ","TOSPELLELP.APPLEISBACK.",FALSE
"2434","xxmjg","5","text-ada-001","APPLE is ELPPA backwards. Spell xxmjg backwards","4",".

apple is elppa backwards.","GJMXX",".APPLEISELPPABACKWARDS.",FALSE
"2435","outglg","6","text-ada-001","APPLE is ELPPA backwards. Spell outglg backwards","4",".

apple is an verb meaning ""to grumble"" or ""to","GLGTUO",".APPLEISANVERBMEANING""TOGRUMBLE""OR""TO",FALSE
"2436","kflwylb","7","text-ada-001","APPLE is ELPPA backwards. Spell kflwylb backwards","4"," to get the correct answer.

No answer found.","BLYWLFK","TOGETTHECORRECTANSWER.NOANSWERFOUND.",FALSE
"2437","trxqphtw","8","text-ada-001","APPLE is ELPPA backwards. Spell trxqphtw backwards","4"," to spell elp.

Elp is back.","WTHPQXRT","TOSPELLELP.ELPISBACK.",FALSE
"2438","zcnrodnxx","9","text-ada-001","APPLE is ELPPA backwards. Spell zcnrodnxx backwards","4"," to match the word ""apple""

apple, elppa, n","XXNDORNCZ","TOMATCHTHEWORD""APPLE""APPLEELPPAN",FALSE
"2439","tpzdbptdhm","10","text-ada-001","APPLE is ELPPA backwards. Spell tpzdbptdhm backwards","4",".

Apple is backwardsly compatible with Elph by using the tp","MHDTPBDZPT",".APPLEISBACKWARDSLYCOMPATIBLEWITHELPHBYUSINGTHETP",FALSE
"2440","mx","2","text-ada-001","APPLE is ELPPA backwards. Spell mx backwards","4"," to ""AAPL""

AAPL is backwards.","XM","TO""AAPL""AAPLISBACKWARDS.",FALSE
"2441","jdy","3","text-ada-001","APPLE is ELPPA backwards. Spell jdy backwards","4",".

EAPPLE is backwards.","YDJ",".EAPPLEISBACKWARDS.",FALSE
"2442","dznz","4","text-ada-001","APPLE is ELPPA backwards. Spell dznz backwards","4"," to spell elp.

apple is an verb meaning ""to make hard","ZNZD","TOSPELLELP.APPLEISANVERBMEANING""TOMAKEHARD",FALSE
"2443","afljd","5","text-ada-001","APPLE is ELPPA backwards. Spell afljd backwards","4"," to spell elp.

Elp is back.","DJLFA","TOSPELLELP.ELPISBACK.",FALSE
"2444","bobxwk","6","text-ada-001","APPLE is ELPPA backwards. Spell bobxwk backwards","4",".

apple is back.","KWXBOB",".APPLEISBACK.",FALSE
"2445","wdnvfrz","7","text-ada-001","APPLE is ELPPA backwards. Spell wdnvfrz backwards","4",".

Apple is backwardsly connected to Microsoft.","ZRFVNDW",".APPLEISBACKWARDSLYCONNECTEDTOMICROSOFT.",FALSE
"2446","qyaizbwz","8","text-ada-001","APPLE is ELPPA backwards. Spell qyaizbwz backwards","4"," to match the word ""apple""

apple

apple

apple","ZWBZIAYQ","TOMATCHTHEWORD""APPLE""APPLEAPPLEAPPLE",FALSE
"2447","nbzjkkeba","9","text-ada-001","APPLE is ELPPA backwards. Spell nbzjkkeba backwards","4",".

apple is elppa backwards.","ABEKKJZBN",".APPLEISELPPABACKWARDS.",FALSE
"2448","wcxzacjxdi","10","text-ada-001","APPLE is ELPPA backwards. Spell wcxzacjxdi backwards","4",".

Apple is backwardslyppercase.","IDXJCAZXCW",".APPLEISBACKWARDSLYPPERCASE.",FALSE
"2449","fm","2","text-ada-001","APPLE is ELPPA backwards. Spell fm backwards","4",".

apple is elppa backwards. Spell fm backwards.","MF",".APPLEISELPPABACKWARDS.SPELLFMBACKWARDS.",FALSE
"2450","qjm","3","text-ada-001","APPLE is ELPPA backwards. Spell qjm backwards","4"," to get the word ""EPAPL""

EPAPL is backwards","MJQ","TOGETTHEWORD""EPAPL""EPAPLISBACKWARDS",FALSE
"2451","gqzw","4","text-ada-001","APPLE is ELPPA backwards. Spell gqzw backwards","4"," to get the correct answer.

No answer found.","WZQG","TOGETTHECORRECTANSWER.NOANSWERFOUND.",FALSE
"2452","ddqye","5","text-ada-001","APPLE is ELPPA backwards. Spell ddqye backwards","4"," to get the word ""APPLE.""

apple is an apple.","EYQDD","TOGETTHEWORD""APPLE.""APPLEISANAPPLE.",FALSE
"2453","puxllm","6","text-ada-001","APPLE is ELPPA backwards. Spell puxllm backwards","4"," to spell elp.

Elp is back.","MLLXUP","TOSPELLELP.ELPISBACK.",FALSE
"2454","tkgeymg","7","text-ada-001","APPLE is ELPPA backwards. Spell tkgeymg backwards","4","

Apple is backwardsly compatible with the iPhone. However, their app can","GMYEGKT","APPLEISBACKWARDSLYCOMPATIBLEWITHTHEIPHONE.HOWEVERTHEIRAPPCAN",FALSE
"2455","rizbdrii","8","text-ada-001","APPLE is ELPPA backwards. Spell rizbdrii backwards","4",".

Rizbdrii is backwards.","IIRDBZIR",".RIZBDRIIISBACKWARDS.",FALSE
"2456","cqrruczwe","9","text-ada-001","APPLE is ELPPA backwards. Spell cqrruczwe backwards","4",".

apple is backwards.","EWZCURRQC",".APPLEISBACKWARDS.",FALSE
"2457","hkviuvlxpl","10","text-ada-001","APPLE is ELPPA backwards. Spell hkviuvlxpl backwards","4",".

Apple is backwardsly connected to Microsoft.","LPXLVUIVKH",".APPLEISBACKWARDSLYCONNECTEDTOMICROSOFT.",FALSE
"2458","ma","2","text-ada-001","APPLE is ELPPA backwards. Spell ma backwards","4"," to spell elp.

apple is an verb meaning to take off and","AM","TOSPELLELP.APPLEISANVERBMEANINGTOTAKEOFFAND",FALSE
"2459","uec","3","text-ada-001","APPLE is ELPPA backwards. Spell uec backwards","4",".

EAPPLE is ELCPBA. Spell lec and","CEU",".EAPPLEISELCPBA.SPELLLECAND",FALSE
"2460","krdb","4","text-ada-001","APPLE is ELPPA backwards. Spell krdb backwards","4",".

apple is elpdb backwards.","BDRK",".APPLEISELPDBBACKWARDS.",FALSE
"2461","rdomr","5","text-ada-001","APPLE is ELPPA backwards. Spell rdomr backwards","4",".

EAPPLE is ELPPA forwards. Spell frontwards.","RMODR",".EAPPLEISELPPAFORWARDS.SPELLFRONTWARDS.",FALSE
"2462","rrknfb","6","text-ada-001","APPLE is ELPPA backwards. Spell rrknfb backwards","4"," to spell lopbn.

apple is elpdb backwards to spell","BFNKRR","TOSPELLLOPBN.APPLEISELPDBBACKWARDSTOSPELL",FALSE
"2463","jsqxjie","7","text-ada-001","APPLE is ELPPA backwards. Spell jsqxjie backwards","4",".

EAPPLE is backwards.","EIJXQSJ",".EAPPLEISBACKWARDS.",FALSE
"2464","txpxlfdv","8","text-ada-001","APPLE is ELPPA backwards. Spell txpxlfdv backwards","4","

Apple is backwards compatible with Google Maps.","VDFLXPXT","APPLEISBACKWARDSCOMPATIBLEWITHGOOGLEMAPS.",FALSE
"2465","sycbnaquq","9","text-ada-001","APPLE is ELPPA backwards. Spell sycbnaquq backwards","4"," to work.

EAPPLE is backwards. Spell sycbnaqu","QUQANBCYS","TOWORK.EAPPLEISBACKWARDS.SPELLSYCBNAQU",FALSE
"2466","jczcwwjrjr","10","text-ada-001","APPLE is ELPPA backwards. Spell jczcwwjrjr backwards","4",".

apple is back.","RJRJWWCZCJ",".APPLEISBACK.",FALSE
"2467","ge","2","text-ada-001","APPLE is ELPPA backwards. Spell ge backwards","4"," to get to GE.

apple is ELCP again. Spell backwards","EG","TOGETTOGE.APPLEISELCPAGAIN.SPELLBACKWARDS",FALSE
"2468","fvt","3","text-ada-001","APPLE is ELPPA backwards. Spell fvt backwards","4"," to ""APPLE""

APPLE is ELPPA forwards. Spell","TVF","TO""APPLE""APPLEISELPPAFORWARDS.SPELL",FALSE
"2469","tmlu","4","text-ada-001","APPLE is ELPPA backwards. Spell tmlu backwards","4",".

apple is ELCUW.","ULMT",".APPLEISELCUW.",FALSE
"2470","jnwic","5","text-ada-001","APPLE is ELPPA backwards. Spell jnwic backwards","4"," to ""AAPL""

AAPL is backwards.","CIWNJ","TO""AAPL""AAPLISBACKWARDS.",FALSE
"2471","dgwiwv","6","text-ada-001","APPLE is ELPPA backwards. Spell dgwiwv backwards","4"," to spell elp.

Elp is back.","VWIWGD","TOSPELLELP.ELPISBACK.",FALSE
"2472","ajbnbxu","7","text-ada-001","APPLE is ELPPA backwards. Spell ajbnbxu backwards","4"," to work.

Apple is back. Spell it aapp.","UXBNBJA","TOWORK.APPLEISBACK.SPELLITAAPP.",FALSE
"2473","hjnpxcxw","8","text-ada-001","APPLE is ELPPA backwards. Spell hjnpxcxw backwards","4",".

Apple is backwardslyioxx.","WXCXPNJH",".APPLEISBACKWARDSLYIOXX.",FALSE
"2474","fpcxrkpln","9","text-ada-001","APPLE is ELPPA backwards. Spell fpcxrkpln backwards","4",".

FPCXRKPLN is backwards.","NLPKRXCPF",".FPCXRKPLNISBACKWARDS.",FALSE
"2475","uvoebexwxh","10","text-ada-001","APPLE is ELPPA backwards. Spell uvoebexwxh backwards","4",".

EAPPLE is backwards.","HXWXEBEOVU",".EAPPLEISBACKWARDS.",FALSE
"2476","zv","2","text-ada-001","APPLE is ELPPA backwards. Spell zv backwards","4"," to get the correct answer.

ZPAP is backwards.","VZ","TOGETTHECORRECTANSWER.ZPAPISBACKWARDS.",FALSE
"2477","yrf","3","text-ada-001","APPLE is ELPPA backwards. Spell yrf backwards","4"," to spell ery.

ery is back.","FRY","TOSPELLERY.ERYISBACK.",FALSE
"2478","bire","4","text-ada-001","APPLE is ELPPA backwards. Spell bire backwards","4",".

apple is ELCPB.","ERIB",".APPLEISELCPB.",FALSE
"2479","lwifh","5","text-ada-001","APPLE is ELPPA backwards. Spell lwifh backwards","4",".

Lwifh is backwards forlw.","HFIWL",".LWIFHISBACKWARDSFORLW.",FALSE
"2480","pauzxs","6","text-ada-001","APPLE is ELPPA backwards. Spell pauzxs backwards","4"," to spell elpks.

Elpaks is back.","SXZUAP","TOSPELLELPKS.ELPAKSISBACK.",FALSE
"2481","ypohnxr","7","text-ada-001","APPLE is ELPPA backwards. Spell ypohnxr backwards","4"," to spell elpna.

apple is elpna backwards.","RXNHOPY","TOSPELLELPNA.APPLEISELPNABACKWARDS.",FALSE
"2482","tmvmuhap","8","text-ada-001","APPLE is ELPPA backwards. Spell tmvmuhap backwards","4",".

EAPPLE is backwardsly compatible with ELPPA.","PAHUMVMT",".EAPPLEISBACKWARDSLYCOMPATIBLEWITHELPPA.",FALSE
"2483","qtwuudnyx","9","text-ada-001","APPLE is ELPPA backwards. Spell qtwuudnyx backwards","4"," to get the word ""APPLE.""

apple is elppa backwards","XYNDUUWTQ","TOGETTHEWORD""APPLE.""APPLEISELPPABACKWARDS",FALSE
"2484","zzowlvghfu","10","text-ada-001","APPLE is ELPPA backwards. Spell zzowlvghfu backwards","4"," to get zzowlvghfu

apple is elppa backwards","UFHGVLWOZZ","TOGETZZOWLVGHFUAPPLEISELPPABACKWARDS",FALSE
"2485","ar","2","text-ada-001","APPLE is ELPPA backwards. Spell ar backwards","4",".

EAPPLE is ELPPA forwards. Spell forward.","RA",".EAPPLEISELPPAFORWARDS.SPELLFORWARD.",FALSE
"2486","wrk","3","text-ada-001","APPLE is ELPPA backwards. Spell wrk backwards","4",".

ELPPA is backwards.","KRW",".ELPPAISBACKWARDS.",FALSE
"2487","hhja","4","text-ada-001","APPLE is ELPPA backwards. Spell hhja backwards","4"," to get elpapa.

apple is elpapa backwards to get","AJHH","TOGETELPAPA.APPLEISELPAPABACKWARDSTOGET",FALSE
"2488","wbahx","5","text-ada-001","APPLE is ELPPA backwards. Spell wbahx backwards","4"," to mean ""to go backwards""

EAPPLE is LAPBA","XHABW","TOMEAN""TOGOBACKWARDS""EAPPLEISLAPBA",FALSE
"2489","tulqaq","6","text-ada-001","APPLE is ELPPA backwards. Spell tulqaq backwards","4"," to get to your original word.

Tulqa is a word for","QAQLUT","TOGETTOYOURORIGINALWORD.TULQAISAWORDFOR",FALSE
"2490","usrjtet","7","text-ada-001","APPLE is ELPPA backwards. Spell usrjtet backwards","4",".

EAPPLE is ELRPT backwards.","TETJRSU",".EAPPLEISELRPTBACKWARDS.",FALSE
"2491","pbktuupo","8","text-ada-001","APPLE is ELPPA backwards. Spell pbktuupo backwards","4"," to look for a list of words.

EAPPLE is backwards.","OPUUTKBP","TOLOOKFORALISTOFWORDS.EAPPLEISBACKWARDS.",FALSE
"2492","okooxgxam","9","text-ada-001","APPLE is ELPPA backwards. Spell okooxgxam backwards","4",".

apple is elppa backwards.","MAXGXOOKO",".APPLEISELPPABACKWARDS.",FALSE
"2493","qzbffiuybm","10","text-ada-001","APPLE is ELPPA backwards. Spell qzbffiuybm backwards","4",".

apple is back.","MBYUIFFBZQ",".APPLEISBACK.",FALSE
"2494","ub","2","text-ada-001","APPLE is ELPPA backwards. Spell ub backwards","4",".

UB is ELPPA forwards. Spell up backwards.","BU",".UBISELPPAFORWARDS.SPELLUPBACKWARDS.",FALSE
"2495","agt","3","text-ada-001","APPLE is ELPPA backwards. Spell agt backwards","4"," to match the word ""apple""

apple

apple

apple","TGA","TOMATCHTHEWORD""APPLE""APPLEAPPLEAPPLE",FALSE
"2496","vxio","4","text-ada-001","APPLE is ELPPA backwards. Spell vxio backwards","4",".

EAPPLE is VXIO backwards.","OIXV",".EAPPLEISVXIOBACKWARDS.",FALSE
"2497","jxbky","5","text-ada-001","APPLE is ELPPA backwards. Spell jxbky backwards","4"," to ""apple"" to ""grape""","YKBXJ","TO""APPLE""TO""GRAPE""",FALSE
"2498","ngdxtr","6","text-ada-001","APPLE is ELPPA backwards. Spell ngdxtr backwards","4",".

Apple is backwardslyaghdaf.","RTXDGN",".APPLEISBACKWARDSLYAGHDAF.",FALSE
"2499","saryuip","7","text-ada-001","APPLE is ELPPA backwards. Spell saryuip backwards","4"," to mean ""to go backwards""

eryurip backwards to mean ""","PIUYRAS","TOMEAN""TOGOBACKWARDS""ERYURIPBACKWARDSTOMEAN""",FALSE
"2500","plldspsu","8","text-ada-001","APPLE is ELPPA backwards. Spell plldspsu backwards","4",".

Apple is backwardslyaghdaf.","USPSDLLP",".APPLEISBACKWARDSLYAGHDAF.",FALSE
"2501","uetvcbgck","9","text-ada-001","APPLE is ELPPA backwards. Spell uetvcbgck backwards","4",".

apple is elpca backwards.","KCGBCVTEU",".APPLEISELPCABACKWARDS.",FALSE
"2502","rpkxqfxstl","10","text-ada-001","APPLE is ELPPA backwards. Spell rpkxqfxstl backwards","4","

Apple is backwardslyaghdaf.","LTSXFQXKPR","APPLEISBACKWARDSLYAGHDAF.",FALSE
"2503","vc","2","text-ada-001","APPLE is ELPPA backwards. Spell vc backwards","4",".

EAPPLE is ELPPA forwards.","CV",".EAPPLEISELPPAFORWARDS.",FALSE
"2504","zcc","3","text-ada-001","APPLE is ELPPA backwards. Spell zcc backwards","4",".

EAPPLE is CCCD backwards.","CCZ",".EAPPLEISCCCDBACKWARDS.",FALSE
"2505","lgka","4","text-ada-001","APPLE is ELPPA backwards. Spell lgka backwards","4"," to lgka.

apple is back. Spell it back to apple","AKGL","TOLGKA.APPLEISBACK.SPELLITBACKTOAPPLE",FALSE
"2506","aurji","5","text-ada-001","APPLE is ELPPA backwards. Spell aurji backwards","4",".

apple is elpapa backwards.","IJRUA",".APPLEISELPAPABACKWARDS.",FALSE
"2507","cmtrhr","6","text-ada-001","APPLE is ELPPA backwards. Spell cmtrhr backwards","4"," to see if it is an Apple or an Elar.

Elar","RHRTMC","TOSEEIFITISANAPPLEORANELAR.ELAR",FALSE
"2508","bxynjpi","7","text-ada-001","APPLE is ELPPA backwards. Spell bxynjpi backwards","4"," to ""apple"" to ""grape""

apple, grape, g","IPJNYXB","TO""APPLE""TO""GRAPE""APPLEGRAPEG",FALSE
"2509","zhbkdjge","8","text-ada-001","APPLE is ELPPA backwards. Spell zhbkdjge backwards","4"," to get zhbkdjge

apple is elppa backwards","EGJDKBHZ","TOGETZHBKDJGEAPPLEISELPPABACKWARDS",FALSE
"2510","gqjxooqmb","9","text-ada-001","APPLE is ELPPA backwards. Spell gqjxooqmb backwards","4",".

Apple is backwardslyaghdaf.","BMQOOXJQG",".APPLEISBACKWARDSLYAGHDAF.",FALSE
"2511","rubdkhktjs","10","text-ada-001","APPLE is ELPPA backwards. Spell rubdkhktjs backwards","4",".

apple is backwards.","SJTKHKDBUR",".APPLEISBACKWARDS.",FALSE
"2512","je","2","text-ada-001","APPLE is ELPPA backwards. Spell je backwards","4",".

EAPPLE is ELPPA forwards.","EJ",".EAPPLEISELPPAFORWARDS.",FALSE
"2513","saz","3","text-ada-001","APPLE is ELPPA backwards. Spell saz backwards","4",".

EAPPLE is PASSPP forward.","ZAS",".EAPPLEISPASSPPFORWARD.",FALSE
"2514","svqf","4","text-ada-001","APPLE is ELPPA backwards. Spell svqf backwards","4"," to get the correct answer.

svqf is the correct answer.","FQVS","TOGETTHECORRECTANSWER.SVQFISTHECORRECTANSWER.",FALSE
"2515","yssxr","5","text-ada-001","APPLE is ELPPA backwards. Spell yssxr backwards","4"," to spell esxr.

apple is back. Spell apple back to","RXSSY","TOSPELLESXR.APPLEISBACK.SPELLAPPLEBACKTO",FALSE
"2516","wiyolf","6","text-ada-001","APPLE is ELPPA backwards. Spell wiyolf backwards","4",".

EAPPLE is backwards.","FLOYIW",".EAPPLEISBACKWARDS.",FALSE
"2517","ktaoxtq","7","text-ada-001","APPLE is ELPPA backwards. Spell ktaoxtq backwards","4",".

apple is elppa backwards.","QTXOATK",".APPLEISELPPABACKWARDS.",FALSE
"2518","bkvtpdom","8","text-ada-001","APPLE is ELPPA backwards. Spell bkvtpdom backwards","4",".

Apple is backwardsly compatible with Google Earth.","MODPTVKB",".APPLEISBACKWARDSLYCOMPATIBLEWITHGOOGLEEARTH.",FALSE
"2519","porlptsao","9","text-ada-001","APPLE is ELPPA backwards. Spell porlptsao backwards","4"," to elp.

Apple is elpna backwards to porlpt","OASTPLROP","TOELP.APPLEISELPNABACKWARDSTOPORLPT",FALSE
"2520","obhnsyrnur","10","text-ada-001","APPLE is ELPPA backwards. Spell obhnsyrnur backwards","4"," to spell order.

apple

apple

apple

apple","RUNRYSNHBO","TOSPELLORDER.APPLEAPPLEAPPLEAPPLE",FALSE
"2521","dy","2","text-ada-001","NMUKLS is SLKUMN backwards. Spell dy backwards","5",".

DY is backwards.","YD",".DYISBACKWARDS.",FALSE
"2522","hao","3","text-ada-001","NMUKLS is SLKUMN backwards. Spell hao backwards","5",".

MUKLK is KSKUMN forward.","OAH",".MUKLKISKSKUMNFORWARD.",FALSE
"2523","jltx","4","text-ada-001","NMUKLS is SLKUMN backwards. Spell jltx backwards","5"," to get jtln.

UKLKD is SLKD","XTLJ","TOGETJTLN.UKLKDISSLKD",FALSE
"2524","xxmjg","5","text-ada-001","NMUKLS is SLKUMN backwards. Spell xxmjg backwards","5"," to get xxUKL

xmjg is the correct spelling.","GJMXX","TOGETXXUKLXMJGISTHECORRECTSPELLING.",FALSE
"2525","outglg","6","text-ada-001","NMUKLS is SLKUMN backwards. Spell outglg backwards","5","


UKLKDUK is SLKDUK backwards. Spell","GLGTUO","UKLKDUKISSLKDUKBACKWARDS.SPELL",FALSE
"2526","kflwylb","7","text-ada-001","NMUKLS is SLKUMN backwards. Spell kflwylb backwards","5"," to get FUKLKUMN.

FUKLKUM","BLYWLFK","TOGETFUKLKUMN.FUKLKUM",FALSE
